Performer,Context,Model,AUC-ROC,PR-AUC,Precision,Recall,F1-Score,Accuracy,Inference Time(s)
theia,ProcessAll,GMVAE,0.9971,0.5397,0.6824,0.58,0.627,0.9988,0.0667
theia,ProcessAll,Attention AE,0.8947,0.0112,0.0199,0.74,0.0387,0.9344,0.0834
theia,ProcessAll,LSTMAE,0.9973,0.5771,0.4971,0.85,0.6273,0.9982,0.1128
theia,ProcessAll,Robust,0.9969,0.7184,0.8169,0.58,0.6784,0.999,0.0524
theia,ProcessAll,Contractive,0.8971,0.0111,0.02,0.69,0.0388,0.9389,0.0521
theia,ProcessEvent,Baseline,0.9988,0.5854,0.5879,0.97,0.7321,0.9987,0.0513
theia,ProcessEvent,Sparse,0.8413,0.0215,0.0329,0.73,0.0629,0.9599,0.049
theia,ProcessEvent,Deep SVDD,0.53,0.052,0.8571,0.06,0.1121,0.9982,0.0262
theia,ProcessEvent,DAE,0.9718,0.1871,0.3106,0.5,0.3831,0.997,0.0518
theia,ProcessEvent,VAE,0.8476,0.0123,0.0226,0.55,0.0434,0.9553,0.058
theia,ProcessEvent,Beta-VAE,0.8615,0.0124,0.0205,0.52,0.0394,0.9532,0.0601
theia,ProcessEvent,GMVAE,0.9125,0.0179,0.0443,0.07,0.0543,0.9955,0.0608
theia,ProcessEvent,Attention AE,0.8522,0.0199,0.0327,0.74,0.0626,0.9591,0.0792
theia,ProcessEvent,LSTMAE,0.9986,0.67,0.8382,0.57,0.6786,0.999,0.0645
theia,ProcessEvent,Robust,0.9985,0.5968,0.516,0.97,0.6736,0.9983,0.0506
theia,ProcessEvent,Contractive,0.8523,0.0196,0.0316,0.6,0.06,0.9653,0.0512
theia,ProcessExec,Baseline,0.9527,0.7968,0.7778,0.91,0.8387,0.9994,0.0507
theia,ProcessExec,Sparse,0.8354,0.0208,0.048,0.34,0.0841,0.9867,0.0528
theia,ProcessExec,Deep SVDD,0.8649,0.6601,0.8902,0.73,0.8022,0.9994,0.0273
theia,ProcessExec,DAE,0.9518,0.2231,0.3274,0.92,0.4829,0.9965,0.0512
theia,ProcessExec,VAE,0.8326,0.0113,0.0279,0.3,0.051,0.98,0.0585
theia,ProcessExec,Beta-VAE,0.8303,0.014,0.0292,0.31,0.0534,0.9803,0.0571
theia,ProcessExec,GMVAE,0.859,0.0073,0.0123,0.34,0.0237,0.9497,0.0625
theia,ProcessExec,Attention AE,0.8394,0.0172,0.0369,0.34,0.0666,0.9829,0.081
theia,ProcessExec,LSTMAE,0.9676,0.7374,0.8679,0.92,0.8932,0.9996,0.0677
theia,ProcessExec,Robust,0.9459,0.7571,0.8932,0.92,0.9064,0.9997,0.0502
theia,ProcessExec,Contractive,0.8398,0.0173,0.0372,0.34,0.067,0.983,0.0503
theia,ProcessNetflow,Baseline,0.9934,0.8142,1.0,0.64,0.7805,0.9963,0.013
theia,ProcessNetflow,Sparse,0.987,0.863,0.9412,0.96,0.9505,0.999,0.0113
theia,ProcessNetflow,Deep SVDD,0.9923,0.819,0.9552,0.64,0.7665,0.996,0.009
theia,ProcessNetflow,DAE,0.9903,0.8906,0.9167,0.99,0.9519,0.999,0.0116
theia,ProcessNetflow,VAE,0.985,0.8217,0.9412,0.96,0.9505,0.999,0.014
theia,ProcessNetflow,Beta-VAE,0.9814,0.8383,0.9412,0.96,0.9505,0.999,0.014
theia,ProcessNetflow,GMVAE,0.987,0.863,0.9412,0.96,0.9505,0.999,0.014
theia,ProcessNetflow,Attention AE,0.987,0.863,0.9412,0.96,0.9505,0.999,0.0175
theia,ProcessNetflow,LSTMAE,0.9945,0.8668,0.839,0.99,0.9083,0.9979,0.014
theia,ProcessNetflow,Robust,0.9927,0.7935,0.9296,0.66,0.7719,0.996,0.0122
theia,ProcessNetflow,Contractive,0.987,0.863,0.9412,0.96,0.9505,0.999,0.0105
theia,ProcessParent,Baseline,0.8866,0.227,0.4338,0.59,0.5,0.9979,0.0511
theia,ProcessParent,Sparse,0.9379,0.0271,0.0366,0.95,0.0705,0.9552,0.051
theia,ProcessParent,Deep SVDD,0.5,0.0018,0.0018,1.0,0.0036,0.0018,0.0245
theia,ProcessParent,DAE,0.6984,0.0829,0.1686,0.59,0.2622,0.9941,0.0506
theia,ProcessParent,VAE,0.9532,0.0482,0.0828,0.56,0.1443,0.9881,0.0583
theia,ProcessParent,Beta-VAE,0.9429,0.0281,0.043,0.91,0.0821,0.9636,0.057
theia,ProcessParent,GMVAE,0.9497,0.0438,0.0631,0.59,0.114,0.9836,0.0551
theia,ProcessParent,Attention AE,0.9497,0.0354,0.0531,0.95,0.1006,0.9696,0.0804
theia,ProcessParent,LSTMAE,0.8588,0.4198,0.7468,0.59,0.6592,0.9989,0.0675
theia,ProcessParent,Robust,0.7555,0.2965,0.5463,0.59,0.5673,0.9984,0.051
theia,ProcessParent,Contractive,0.953,0.043,0.0619,0.59,0.1121,0.9833,0.0514
trace,ProcessAll,Baseline,0.9995,0.8257,0.875,0.7609,0.814,0.9997,0.0558
trace,ProcessAll,Sparse,0.8885,0.0444,0.1512,0.2826,0.197,0.9981,0.0564
trace,ProcessAll,Deep SVDD,0.8912,0.734,0.8372,0.7826,0.809,0.9997,0.026
trace,ProcessAll,DAE,0.9882,0.1762,0.3014,0.4783,0.3697,0.9987,0.0544
trace,ProcessAll,VAE,0.8778,0.018,0.0597,0.2609,0.0972,0.9961,0.059
trace,ProcessAll,Beta-VAE,0.8851,0.0223,0.0722,0.2826,0.115,0.9965,0.0594
trace,ProcessAll,GMVAE,0.8955,0.0465,0.1461,0.2826,0.1926,0.9981,0.0577
trace,ProcessAll,Attention AE,0.8894,0.0435,0.1461,0.2826,0.1926,0.9981,0.0849
trace,ProcessAll,LSTMAE,0.999,0.6889,0.7143,0.7609,0.7368,0.9996,0.1156
trace,ProcessAll,Robust,0.9993,0.7609,0.825,0.7174,0.7674,0.9996,0.0528
trace,ProcessAll,Contractive,0.8882,0.0429,0.1444,0.2826,0.1912,0.9981,0.0543
trace,ProcessEvent,Baseline,0.8906,0.1564,0.3333,0.2391,0.2785,0.999,0.0524
trace,ProcessEvent,Sparse,0.7065,0.0018,0.0029,0.2826,0.0057,0.9196,0.0527
trace,ProcessEvent,Deep SVDD,0.5434,0.0515,0.5,0.087,0.1481,0.9992,0.0265
trace,ProcessEvent,DAE,0.8695,0.0177,0.0377,0.5,0.0701,0.9892,0.0522
trace,ProcessEvent,VAE,0.7,0.0015,0.0023,0.2826,0.0046,0.9006,0.0599
trace,ProcessEvent,Beta-VAE,0.7139,0.0016,0.0024,0.2826,0.0047,0.9023,0.0611
trace,ProcessEvent,GMVAE,0.7123,0.0018,0.0029,0.2826,0.0057,0.9193,0.0583
trace,ProcessEvent,Attention AE,0.7025,0.0017,0.0029,0.2826,0.0057,0.9197,0.082
trace,ProcessEvent,LSTMAE,0.8708,0.1882,0.3913,0.3913,0.3913,0.999,0.0679
trace,ProcessEvent,Robust,0.8839,0.1709,0.3871,0.2609,0.3117,0.9991,0.0538
trace,ProcessEvent,Contractive,0.6929,0.0017,0.0029,0.2826,0.0057,0.9197,0.053
trace,ProcessExec,Baseline,0.9703,0.7775,0.9474,0.8,0.8675,0.9998,0.0515
trace,ProcessExec,Sparse,0.8619,0.0045,0.0083,0.0667,0.0147,0.9926,0.0512
trace,ProcessExec,Deep SVDD,0.9,0.7399,0.9474,0.8,0.8675,0.9998,0.0272
trace,ProcessExec,DAE,0.9372,0.0291,0.0496,0.1333,0.0723,0.9972,0.0507
trace,ProcessExec,VAE,0.8703,0.0037,0.0051,0.9556,0.0102,0.8456,0.0564
trace,ProcessExec,Beta-VAE,0.8638,0.0044,0.0152,0.0222,0.018,0.998,0.0564
trace,ProcessExec,GMVAE,0.8561,0.0055,0.0312,0.0444,0.0367,0.9981,0.0578
trace,ProcessExec,Attention AE,0.8593,0.0068,0.0588,0.0444,0.0506,0.9986,0.0788
trace,ProcessExec,LSTMAE,0.9549,0.7592,0.9231,0.8,0.8571,0.9998,0.0652
trace,ProcessExec,Robust,0.9598,0.7734,0.9231,0.8,0.8571,0.9998,0.05
trace,ProcessExec,Contractive,0.862,0.0071,0.0667,0.0444,0.0533,0.9987,0.0495
trace,ProcessNetflow,Baseline,0.9916,0.7992,0.8611,0.8611,0.8611,0.9926,0.005
trace,ProcessNetflow,Sparse,0.9817,0.7378,0.8485,0.7778,0.8116,0.9903,0.006
trace,ProcessNetflow,Deep SVDD,0.9928,0.8321,0.8857,0.8611,0.8732,0.9933,0.005
trace,ProcessNetflow,DAE,0.9941,0.8413,0.9032,0.7778,0.8358,0.9918,0.006
trace,ProcessNetflow,VAE,0.9491,0.2497,0.2435,0.7778,0.3709,0.9294,0.006
trace,ProcessNetflow,Beta-VAE,0.9742,0.4661,0.4545,0.6944,0.5495,0.9695,0.007
trace,ProcessNetflow,GMVAE,0.9688,0.5722,0.6364,0.7778,0.7,0.9822,0.006
trace,ProcessNetflow,Attention AE,0.989,0.7109,0.775,0.8611,0.8158,0.9896,0.007
trace,ProcessNetflow,LSTMAE,0.9864,0.6517,0.7045,0.8611,0.775,0.9866,0.006
trace,ProcessNetflow,Robust,0.988,0.6842,0.7381,0.8611,0.7949,0.9881,0.005
trace,ProcessNetflow,Contractive,0.9685,0.6573,0.7568,0.7778,0.7671,0.9874,0.005
trace,ProcessParent,Baseline,0.9168,0.0762,0.4615,0.1333,0.2069,0.9991,0.0478
trace,ProcessParent,Sparse,0.9219,0.1409,0.2138,0.6889,0.3263,0.9976,0.0476
trace,ProcessParent,Deep SVDD,0.5111,0.0231,1.0,0.0222,0.0435,0.9992,0.0255
trace,ProcessParent,DAE,0.9317,0.177,0.2895,0.7333,0.4151,0.9982,0.0491
trace,ProcessParent,VAE,0.9194,0.0403,0.0793,0.6222,0.1407,0.9935,0.0563
trace,ProcessParent,Beta-VAE,0.924,0.0408,0.0775,0.6444,0.1384,0.9932,0.0554
trace,ProcessParent,GMVAE,0.9562,0.0857,0.1643,0.7778,0.2713,0.9964,0.0599
trace,ProcessParent,Attention AE,0.9248,0.1363,0.2109,0.6889,0.3229,0.9975,0.0785
trace,ProcessParent,LSTMAE,0.8807,0.202,0.1759,0.8444,0.2912,0.9965,0.0647
trace,ProcessParent,Robust,0.9331,0.1514,0.2308,0.2,0.2143,0.9987,0.0473
trace,ProcessParent,Contractive,0.921,0.1396,0.2109,0.6889,0.3229,0.9975,0.0491
