Performer,Context,Model,AUC-ROC,PR-AUC,Precision,Recall,F1-Score,Accuracy,Inference Time(s)
theia,ProcessParent,Baseline,0.5343,0.1285,0.7619,0.16,0.2645,0.9984,0.1476
theia,ProcessParent,Sparse,0.3874,0.0022,0.0058,0.11,0.011,0.9647,0.1393
theia,ProcessParent,Deep SVDD,0.56,0.1109,0.9231,0.12,0.2124,0.9984,0.0633
theia,ProcessParent,DAE,0.5659,0.0246,0.0839,0.13,0.102,0.9959,0.142
theia,ProcessParent,VAE,0.3694,0.0018,0.0045,0.11,0.0086,0.9545,0.1469
theia,ProcessParent,Beta-VAE,0.3724,0.0019,0.0101,0.01,0.0101,0.9965,0.1496
theia,ProcessParent,GMVAE,0.3888,0.0022,0.0058,0.11,0.011,0.9647,0.1449
theia,ProcessParent,Attention AE,0.3888,0.0022,0.0058,0.11,0.011,0.9647,0.7335
theia,ProcessParent,LSTMAE,0.5143,0.1048,0.5,0.16,0.2424,0.9982,1.1201
theia,ProcessParent,Robust,0.5875,0.1044,0.6667,0.16,0.2581,0.9984,0.1341
theia,ProcessParent,Contractive,0.3715,0.0021,0.0057,0.11,0.0108,0.9639,0.1322
trace,ProcessAll,Baseline,0.6745,0.0326,0.0885,0.2174,0.1258,0.9975,0.1335
trace,ProcessAll,Sparse,0.6,0.0019,0.0357,0.0217,0.027,0.9987,0.132
trace,ProcessAll,Deep SVDD,0.5216,0.0057,0.1429,0.0435,0.0667,0.999,0.0576
trace,ProcessAll,DAE,0.6534,0.0038,0.0167,0.0652,0.0265,0.9961,0.13
trace,ProcessAll,VAE,0.6154,0.0012,0.0019,0.087,0.0037,0.9621,0.1392
trace,ProcessAll,Beta-VAE,0.5871,0.0011,0.0014,0.5,0.0028,0.7129,0.1476
trace,ProcessAll,GMVAE,0.6004,0.0019,0.0357,0.0217,0.027,0.9987,0.1425
trace,ProcessAll,Attention AE,0.6013,0.002,0.0385,0.0217,0.0278,0.9988,0.7265
trace,ProcessAll,LSTMAE,0.6762,0.0231,0.0943,0.1087,0.101,0.9984,1.1262
trace,ProcessAll,Robust,0.6724,0.0182,0.075,0.1304,0.0952,0.998,0.1391
trace,ProcessAll,Contractive,0.6042,0.0019,0.0312,0.0217,0.0256,0.9987,0.1346
trace,ProcessExec,Baseline,0.2645,0.0008,0.002,0.0444,0.0037,0.9804,0.1329
trace,ProcessExec,Sparse,0.716,0.0019,0.0022,0.8444,0.0043,0.6749,0.131
trace,ProcessExec,Deep SVDD,0.4999,0.0008,0.0008,1.0,0.0017,0.0008,0.058
trace,ProcessExec,DAE,0.3929,0.0009,0.0013,0.0444,0.0025,0.9709,0.1285
trace,ProcessExec,VAE,0.6245,0.0013,0.0016,0.8444,0.0031,0.5493,0.1396
trace,ProcessExec,Beta-VAE,0.6472,0.0015,0.0093,0.0222,0.0131,0.9972,0.137
trace,ProcessExec,GMVAE,0.7145,0.0019,0.0021,0.8444,0.0043,0.6743,0.1375
trace,ProcessExec,Attention AE,0.7178,0.0019,0.0021,0.8444,0.0042,0.6701,0.7066
trace,ProcessExec,LSTMAE,0.3996,0.0011,0.0031,0.0889,0.006,0.9757,1.0561
trace,ProcessExec,Robust,0.724,0.0022,0.0048,0.1333,0.0092,0.9761,0.1314
trace,ProcessExec,Contractive,0.6081,0.0014,0.0015,0.8889,0.003,0.5154,0.132
trace,ProcessNetflow,Baseline,0.4479,0.0345,0.0857,0.0833,0.0845,0.9517,0.0081
trace,ProcessNetflow,Sparse,0.437,0.0256,0.0268,1.0,0.0521,0.0268,0.006
trace,ProcessNetflow,Deep SVDD,0.4487,0.0395,0.2308,0.0833,0.1224,0.968,0.006
trace,ProcessNetflow,DAE,0.4455,0.0296,0.0268,1.0,0.0521,0.0268,0.006
trace,ProcessNetflow,VAE,0.4175,0.0244,0.0269,1.0,0.0525,0.0335,0.007
trace,ProcessNetflow,Beta-VAE,0.4577,0.0233,0.029,0.7778,0.0559,0.2974,0.008
trace,ProcessNetflow,GMVAE,0.4369,0.0256,0.0268,1.0,0.0521,0.0268,0.007
trace,ProcessNetflow,Attention AE,0.437,0.0256,0.0268,1.0,0.0521,0.0268,0.0224
trace,ProcessNetflow,LSTMAE,0.4464,0.0313,0.0455,0.0833,0.0588,0.9286,0.0154
trace,ProcessNetflow,Robust,0.4482,0.0357,0.1071,0.0833,0.0938,0.9569,0.006
