Performer,Context,Model,AUC-ROC,PR-AUC,Precision,Recall,F1-Score,Accuracy,Inference Time(s)
trace,ProcessEvent_llama3_manual,LSTMAE,0.8731,0.025,0.046,0.5217,0.0845,0.9908,1.1472
trace,ProcessEvent_llama3_manual,Robust,0.9079,0.0971,0.1509,0.6957,0.2481,0.9966,0.1367
trace,ProcessEvent_llama3_manual,Contractive,0.4736,0.0011,0.0037,0.0652,0.0071,0.9851,0.1331
trace,ProcessExec_llama3_manual,Baseline,0.9723,0.2917,0.45,0.8,0.576,0.999,0.1303
trace,ProcessExec_llama3_manual,Sparse,0.6424,0.0013,0.0018,0.9778,0.0036,0.5555,0.1331
trace,ProcessExec_llama3_manual,Deep SVDD,0.5333,0.0674,1.0,0.0667,0.125,0.9992,0.062
trace,ProcessExec_llama3_manual,DAE,0.8317,0.0064,0.0571,0.0444,0.05,0.9986,0.1322
trace,ProcessExec_llama3_manual,VAE,0.6494,0.0022,0.0455,0.0222,0.0299,0.9988,0.1432
trace,ProcessExec_llama3_manual,Beta-VAE,0.6277,0.0011,0.0017,0.9556,0.0034,0.5293,0.1414
trace,ProcessExec_llama3_manual,GMVAE,0.6329,0.0012,0.0018,0.9778,0.0035,0.5446,0.1425
trace,ProcessExec_llama3_manual,Attention AE,0.6807,0.0014,0.0021,0.9778,0.0043,0.6213,0.7163
trace,ProcessExec_llama3_manual,LSTMAE,0.9345,0.174,0.2695,0.8444,0.4086,0.998,1.0692
trace,ProcessExec_llama3_manual,Robust,0.9769,0.3634,0.5507,0.8444,0.6667,0.9993,0.1327
trace,ProcessExec_llama3_manual,Contractive,0.6278,0.0012,0.0018,0.9778,0.0035,0.5445,0.131
trace,ProcessNetflow_llama3_manual,Baseline,0.9777,0.4647,0.541,0.9167,0.6804,0.977,0.008
trace,ProcessNetflow_llama3_manual,Sparse,0.7515,0.1177,0.0907,0.9722,0.1659,0.7383,0.007
trace,ProcessNetflow_llama3_manual,Deep SVDD,0.9893,0.6758,0.7619,0.8889,0.8205,0.9896,0.0055
trace,ProcessNetflow_llama3_manual,DAE,0.908,0.2068,0.2071,0.9722,0.3415,0.8996,0.0072
trace,ProcessNetflow_llama3_manual,VAE,0.4693,0.0311,0.1111,0.0833,0.0952,0.9576,0.007
trace,ProcessNetflow_llama3_manual,Beta-VAE,0.4919,0.0281,0.0373,1.0,0.0719,0.3086,0.007
trace,ProcessNetflow_llama3_manual,GMVAE,0.7512,0.1174,0.0907,0.9722,0.1659,0.7383,0.007
trace,ProcessNetflow_llama3_manual,Attention AE,0.7512,0.1174,0.0907,0.9722,0.1659,0.7383,0.024
trace,ProcessNetflow_llama3_manual,LSTMAE,0.9775,0.4598,0.541,0.9167,0.6804,0.977,0.017
trace,ProcessNetflow_llama3_manual,Robust,0.9781,0.4654,0.541,0.9167,0.6804,0.977,0.006
trace,ProcessNetflow_llama3_manual,Contractive,0.7514,0.1177,0.0907,0.9722,0.1659,0.7383,0.0075
trace,ProcessParent_llama3_manual,Baseline,0.936,0.1472,0.1226,0.8444,0.2141,0.9947,0.1265
trace,ProcessParent_llama3_manual,Sparse,0.6986,0.0016,0.0025,0.8,0.0049,0.7255,0.127
trace,ProcessParent_llama3_manual,Deep SVDD,0.5,0.0009,0.0009,1.0,0.0017,0.0009,0.0576
trace,ProcessParent_llama3_manual,DAE,0.9152,0.0191,0.0423,0.1778,0.0684,0.9959,0.1285
trace,ProcessParent_llama3_manual,VAE,0.6939,0.0014,0.0023,0.8444,0.0045,0.6819,0.141
trace,ProcessParent_llama3_manual,Beta-VAE,0.6792,0.0013,0.0021,0.7556,0.0041,0.6864,0.1361
trace,ProcessParent_llama3_manual,GMVAE,0.7177,0.0017,0.0027,0.8667,0.0053,0.7245,0.1321
trace,ProcessParent_llama3_manual,Attention AE,0.7014,0.0016,0.0025,0.8,0.0049,0.7247,0.6859
trace,ProcessParent_llama3_manual,LSTMAE,0.9476,0.1414,0.1735,0.8444,0.2879,0.9964,1.0037
trace,ProcessParent_llama3_manual,Robust,0.981,0.1718,0.1545,0.8444,0.2612,0.9959,0.1297
trace,ProcessParent_llama3_manual,Contractive,0.6931,0.0016,0.0025,0.8,0.0049,0.7255,0.1255
